STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,WKS_OPEN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,REAPLOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,ADDRTYPE,MSTATUS,SCORE
TX,TX0145,003,Y,231.200,SUNDOWN BRANCH LIBRARY,207 E RICHARDSON ST,SUNDOWN,79372,M,HOCKLEY,8062293133,BR,-3,U_16,-3,-3,-3,2017,03,00,00,-102.488004,33.456266,48,219,71060,23275,42,07,9507,1341,4819,30220,1,StreetAddress,E,100
TX,TX0146,002,Y,232,LEWISVILLE PUBLIC LIBRARY,1197 W MAIN ST,LEWISVILLE,75067,3425,DENTON,9722193570,CE,77800,R_16,0,3011,52,2017,00,00,00,-97.021941,33.042197,48,121,42508,806180,21,03,217.16,3010,4826,19100,0,PointAddress,E,100
TX,TX0147,002,Y,233,LIBERTY MUNICIPAL LIBRARY,1710 SAM HOUSTON ST,LIBERTY,77575,4741,LIBERTY,9363368901,CE,25056,R_16,0,2071,52,2017,00,00,00,-94.798931,30.058724,48,291,42568,81704,32,03,7012,3052,4836,26420,0,PointAddress,E,100
TX,TX0148,002,Y,234,LAMB COUNTY LIBRARY,110 E 6TH ST,LITTLEFIELD,79339,3361,LAMB,8063855223,CE,3792,R_16,0,2075,52,2017,00,00,00,-102.332497,33.920665,48,279,43024,13275,32,06,9505,3036,4819,-1,M,StreetAddress,E,100
TX,TX0149,002,Y,235,LIVINGSTON MUNICIPAL LIBRARY,707 N TYLER AVE,LIVINGSTON,77351,2961,POLK,9363274252,CE,16000,R_16,0,2112,48,2017,00,00,00,-94.932066,30.713559,48,373,43132,47916,32,06,2105,1033,4836,-1,M,StreetAddress,E,100
TX,TX0150,002,Y,236,LLANO COUNTY LIBRARY SYSTEM,102 E HAYNIE ST,LLANO,78643,2072,LLANO,3252475248,CE,12000,R_16,0,2288,52,2017,00,00,00,-98.675282,30.751243,48,299,43144,20362,33,06,9702,2106,4811,-1,M,PointAddress,E,100
TX,TX0150,003,Y,236.202,LAKESHORE BRANCH LIBRARY,7346 RANCH ROAD 261,BUCHANAN DAM,78609,4490,LLANO,3253791174,BR,3433,R_16,0,2100,52,2017,00,00,00,-98.473319,30.80042,48,299,10984,20362,42,07,9706,1033,4811,-1,M,PointAddress,E,100
TX,TX0150,004,Y,236.203,KINGSLAND BRANCH LIBRARY,125 POLK ST,KINGSLAND,78639,5908,LLANO,3253883170,BR,9200,R_16,0,2210,52,2017,00,00,00,-98.437923,30.659411,48,299,39304,20362,32,06,9705,2061,4811,-1,M,StreetAddress,E,100
TX,TX0151,002,Y,237,DR EUGENE CLARK LIBRARY,217 S MAIN ST,LOCKHART,78644,2742,CALDWELL,5123983223,CE,7500,R_16,0,2860,52,2017,00,00,00,-97.672142,29.883193,48,055,43240,41161,31,03,9603,2017,4835,12420,0,PointAddress,E,100
TX,TX0152,002,Y,238,LONGVIEW PUBLIC LIBRARY,222 W COTTON ST,LONGVIEW,75601,6348,GREGG,9032371350,CE,35000,R_16,0,2891,52,2017,00,00,00,-94.742594,32.494668,48,183,43888,123745,13,02,11,1042,4801,30980,0,StreetAddress,E,100
TX,TX0152,003,Y,238.328,BROUGHTON BRANCH LIBRARY,801 S MARTIN LUTHER KING JR BLVD,LONGVIEW,75602,2401,GREGG,9032371326,BR,500,R_16,0,1005,52,2017,00,00,00,-94.716321,32.482114,48,183,43888,123745,13,02,12,1001,4801,30980,0,StreetAddress,E,100
TX,TX0153,002,Y,239,ETHEL L WHIPPLE MEMORIAL LIBRARY,402 W OCEAN BLVD,LOS FRESNOS,78566,3650,CAMERON,9562335330,CE,5000,R_16,0,2080,52,2017,00,00,00,-97.481251,26.072059,48,061,44116,422135,22,04,124.02,2048,4834,15180,0,StreetAddress,E,100
TX,TX0154,002,Y,24,BANDERA COUNTY LIBRARY,515 MAIN ST,BANDERA,78003,M,BANDERA,8307964213,CE,7750,R_16,0,2271,52,2017,00,00,00,-99.07317,29.726429,48,019,05528,21776,42,08,1.01,2091,4821,41700,0,PointAddress,E,100
TX,TX0155,002,Y,240,LUBBOCK PUBLIC LIBRARY,1306 9TH ST,LUBBOCK,79401,2798,LUBBOCK,8067752824,CE,72000,R_16,0,3320,52,2017,00,00,00,-101.849201,33.587438,48,303,45000,303137,12,02,7,1124,4819,31180,0,PointAddress,E,100
TX,TX0155,003,Y,240.204,GODEKE BRANCH LIBRARY,5034 FRANKFORD AVE,LUBBOCK,79424,1131,LUBBOCK,8067753362,BR,12630,R_16,0,2727,52,2017,00,00,00,-101.939824,33.545651,48,303,45000,303137,12,02,17.06,4043,4819,31180,0,PointAddress,E,100
TX,TX0155,004,Y,240.282,PATTERSON BRANCH LIBRARY,1836 PARKWAY DR,LUBBOCK,79403,4406,LUBBOCK,8067673300,BR,10426,R_16,0,2727,52,2017,00,00,00,-101.813128,33.595116,48,303,45000,303137,12,02,10,2022,4819,31180,0,PointAddress,E,100
TX,TX0155,005,Y,240.292,GROVES BRANCH LIBRARY,5520 19TH ST,LUBBOCK,79407,2004,LUBBOCK,8067673734,BR,10426,R_16,0,2727,52,2017,00,00,00,-101.933321,33.577848,48,303,45000,303137,12,02,4.02,3017,4819,31180,0,PointAddress,E,100
TX,TX0156,002,Y,241,KURTH MEMORIAL LIBRARY,706 S RAGUET ST,LUFKIN,75904,3922,ANGELINA,9366300561,CE,51000,R_16,0,2510,52,2017,00,00,00,-94.731244,31.331578,48,005,45072,87791,33,05,7,1003,4801,31260,1,StreetAddress,E,100
TX,TX0157,002,Y,242,JB NICKELLS MEMORIAL LIBRARY,215 S PECAN AVE,LULING,78648,2607,CALDWELL,8308752813,CE,7934,R_16,0,1955,52,2017,00,00,00,-97.6505,29.679126,48,055,45096,41161,32,03,9607,4021,4827,12420,0,PointAddress,E,100
TX,TX0158,002,Y,243,LYTLE PUBLIC LIBRARY,19325 W FM 2790 S,LYTLE,78052,M,ATASCOSA,8307094142,CE,4816,R_16,0,1984,52,2017,00,00,00,-98.789524,29.232856,48,013,45288,48797,31,03,9602.01,2012,4828,41700,0,StreetAddress,E,89.74
TX,TX0159,002,Y,244,MADISON COUNTY LIBRARY,605 S MAY ST,MADISONVILLE,77864,2561,MADISON,9363486118,CE,3906,R_16,0,1722,52,2017,00,00,00,-95.909355,30.946406,48,313,45996,13987,32,06,4,1004,4808,-1,M,PointAddress,E,100
TX,TX0160,002,Y,245,RED WALLER COMMUNITY LIBRARY,109 MELTON ST,MALAKOFF,75148,9309,HENDERSON,9034891818,CE,4800,R_16,0,0,0,2017,00,00,00,-96.014081,32.170401,48,213,46224,79901,33,07,9510,2060,4805,11980,1,StreetAddress,E,90.92
TX,TX0161,002,Y,246,MANSFIELD PUBLIC LIBRARY,104 S WISTERIA ST,MANSFIELD,76063,2424,TARRANT,8177283690,CE,15332,R_16,0,2524,52,2017,00,00,00,-97.123259,32.565874,48,439,46452,2016872,21,03,1113.09,1004,4806,19100,0,StreetAddress,E,100
TX,TX0162,002,Y,247,MARFA PUBLIC LIBRARY,115 E OAK ST,MARFA,79843,M,PRESIDIO,4327294631,CE,5040,R_16,0,2288,52,2017,00,00,00,-104.020996,30.31132,48,377,46620,6958,43,07,9501,1094,4823,-1,M,StreetAddress,E,100
TX,TX0163,002,Y,248,PAULINE AND JANE CHILTON MEMORIAL MARLIN PUBLIC LIBRARY,400 OAKS ST,MARLIN,76661,2479,FALLS,2548836602,CE,4400,R_16,0,1000,50,2017,00,00,00,-96.894477,31.309724,48,145,46740,17273,32,04,3,2030,4817,47380,0,StreetAddress,E,100
TX,TX0164,002,Y,249,MARSHALL PUBLIC LIBRARY,300 S ALAMO BLVD,MARSHALL,75670,4261,HARRISON,9039354465,CE,14700,R_16,0,2448,52,2017,00,00,00,-94.363209,32.543361,48,203,46776,66534,32,06,205.01,1058,4801,32220,1,PointAddress,E,100
TX,TX0166,002,Y,250,MASON COUNTY M BEVEN ECKERT MEMORIAL LIBRARY,410 POST HILL RD,MASON,76856,M,MASON,3253475446,CE,5000,R_16,0,1964,52,2017,00,00,00,-99.232118,30.746189,48,319,46968,4111,43,07,9501,1003,4811,-1,M,StreetAddress,E,90.92
TX,TX0167,002,Y,251,MOTLEY COUNTY LIBRARY,1105 MAIN ST,MATADOR,79244,M,MOTLEY,8063472717,CE,2160,R_16,0,1196,52,2017,00,00,00,-100.822248,34.013213,48,345,47004,1160,43,07,9501,1059,4813,-1,M,StreetAddress,E,100
TX,TX0168,002,Y,252,MATHIS PUBLIC LIBRARY,103 LAMAR ST,MATHIS,78368,2441,SAN PATRICIO,3615476201,CE,2501,R_16,0,1610,52,2017,00,00,00,-97.816428,28.08572,48,409,47040,67655,32,03,113,1060,4834,18580,0,StreetAddress,E,100
TX,TX0170,002,Y,255,UPTON COUNTY PUBLIC LIBRARY,212 W 7TH ST,MCCAMEY,79752,M,UPTON,4326528718,CE,2000,R_16,0,1980,52,2017,00,00,00,-102.223856,31.131097,48,461,45432,3673,43,07,9502,2099,4823,-1,M,StreetAddress,E,100
TX,TX0171,002,Y,256,MCKINNEY PUBLIC LIBRARY SYSTEM,101 E HUNT ST,MCKINNEY,75069,3809,COLLIN,9725477323,CE,33000,R_16,0,3296,52,2017,00,00,00,-96.615732,33.19929,48,085,45744,939585,22,03,307.02,4033,4803,19100,0,StreetAddress,E,100
TX,TX0171,003,Y,256.381,JOHN AND JUDY GAY LIBRARY,6861 ELDORADO PARKWAY,MCKINNEY,75070,5637,COLLIN,9725477323,BR,20000,R_16,0,3296,52,2017,00,00,00,-96.707243,33.174109,48,085,45744,939585,22,03,305.16,2000,4803,19100,0,StreetAddress,E,100
TX,TX0172,002,Y,257,LOVETT MEMORIAL LIBRARY MCLEAN,302 N MAIN,MCLEAN,79057,M,GRAY,8067792851,CE,3500,R_16,0,1705,52,2017,00,00,00,-100.599654,35.233337,48,179,45780,22725,43,07,9501,4272,4813,37420,1,StreetAddress,E,90.92
TX,TX0173,002,Y,258,MEMPHIS PUBLIC LIBRARY,303 S 8TH ST,MEMPHIS,79245,3211,HALL,8062592062,CE,1800,R_16,0,1560,52,2017,00,00,00,-100.53969,34.723066,48,191,47616,3138,43,07,9505,1104,4813,-1,M,StreetAddress,E,100
TX,TX0174,002,Y,259,MENARD PUBLIC LIBRARY,105 E MISSION ST,MENARD,76859,M,MENARD,3253962717,CE,5130,R_16,0,1600,52,2017,00,00,00,-99.785306,30.915038,48,327,47628,2123,43,07,9503,3040,4811,-1,M,PointAddress,E,100
TX,TX0176,002,Y,260,DR HECTOR P GARCIA MEMORIAL LIBRARY,434 S OHIO ST,MERCEDES,78570,3120,HIDALGO,9565652371,CE,11500,R_16,0,2719,52,2017,00,00,00,-97.912112,26.147587,48,215,47700,849843,21,04,230,2044,4815,32580,0,StreetAddress,E,90.92
TX,TX0177,002,Y,262,MESQUITE PUBLIC LIBRARY,300 W GRUBB DR,MESQUITE,75149,3429,DALLAS,9722166220,CE,26000,R_16,0,3042,52,2017,00,00,00,-96.60071,32.775333,48,113,47892,2574984,21,03,177.04,4000,4805,19100,0,PointAddress,E,100
TX,TX0177,003,Y,262.206,MESQUITE PUBLIC LIBRARY-NORTH BRANCH,2600 OATES DR,MESQUITE,75150,1127,DALLAS,9726810465,BR,10000,R_16,0,2735,52,2017,00,00,00,-96.638511,32.829919,48,113,47892,2574984,21,03,180.02,1016,4805,19100,0,StreetAddress,E,100
TX,TX0178,002,Y,263,GIBBS MEMORIAL LIBRARY,305 E RUSK ST,MEXIA,76667,2337,LIMESTONE,2545623231,CE,8900,R_16,0,2262,52,2017,00,00,00,-96.48293,31.684851,48,293,47916,23468,33,06,9703,1045,4817,-1,M,StreetAddress,E,100
TX,TX0179,002,Y,264,MIDLAND COUNTY PUBLIC LIBRARY,301 W MISSOURI AVE,MIDLAND,79701,5108,MIDLAND,4326884320,CE,57980,R_16,0,2248,52,2017,00,00,00,-102.077142,31.996405,48,329,48072,162565,12,02,102,2111,4811,33260,0,PointAddress,E,100
TX,TX0179,003,Y,264.207,MIDLAND CENTENNIAL BRANCH LIBRARY,2503 W LOOP 250 N,MIDLAND,79705,3108,MIDLAND,4327427400,BR,32956,R_16,0,2965,50,2017,00,14,00,-102.117217,32.036513,48,329,48072,162565,12,02,3.05,4003,4811,33260,0,PointAddress,E,100
TX,TX0179,004,Y,264.418,MIDLAND COUNTY LIBRARY BOOKMOBILE,301 W MISSOURI AVE,MIDLAND,79701,5108,MIDLAND,4324252439,BS,-4,N_16,1,241,52,2017,02,00,00,-102.077142,31.996405,48,329,48072,162565,12,02,102,2111,4811,33260,0,PointAddress,E,100
TX,TX0180,002,Y,265,AH MEADOWS LIBRARY,923 S 9TH ST,MIDLOTHIAN,76065,3636,ELLIS,9727753417,CE,16500,R_16,0,3015,50,2017,00,00,00,-96.9935,32.473434,48,139,48096,168499,21,03,608.02,3000,4806,19100,0,StreetAddress,E,100
TX,TX0181,002,Y,267,BOYCE DITTO PUBLIC LIBRARY,2300 SE MARTIN LUTHER KING JR ST,MINERAL WELLS,76067,5763,PALO PINTO,9403287880,CE,10600,R_16,0,1324,31,2017,00,00,00,-98.089891,32.803793,48,363,48684,28053,32,06,7,1028,4811,33420,1,PointAddress,E,100
TX,TX0182,002,Y,268,SPEER MEMORIAL LIBRARY,801 E 12TH ST,MISSION,78572,4416,HIDALGO,9565808750,CE,48760,R_16,0,3677,52,2017,00,00,00,-98.316218,26.216658,48,215,48768,849843,13,02,203.02,1008,4828,32580,0,PointAddress,E,100
TX,TX0183,002,Y,269,WARD COUNTY LIBRARY,409 S DWIGHT ST,MONAHANS,79756,4609,WARD,4329433332,CE,15000,R_16,0,2438,52,2017,00,00,00,-102.887772,31.59297,48,475,48936,11600,32,06,9502,1052,4823,-1,M,StreetAddress,E,90.92
TX,TX0183,003,Y,269.208,BARSTOW LIBRARY,100 E CONCHO,BARSTOW,79719,M,WARD,4324455205,BR,480,R_16,0,936,52,2017,00,00,00,-103.393937,31.461135,48,475,05720,11600,42,07,9501,1677,4823,-1,M,StreetAddress,E,90.92
TX,TX0183,004,Y,269.209,GRANDFALLS LIBRARY,209 AVE D,GRANDFALLS,79742,M,WARD,4325472861,BR,2030,R_16,0,1664,52,2017,00,00,00,-102.853917,31.341005,48,475,30440,11600,43,07,9501,2807,4823,-1,M,StreetAddress,T,92.43
TX,TX0184,002,Y,27,BASTROP PUBLIC LIBRARY,1100 CHURCH ST,BASTROP,78602,3207,BASTROP,5123328880,CE,19000,R_16,0,2292,52,2017,00,00,00,-97.321303,30.11187,48,021,05864,82733,32,03,9504,3036,4810,12420,0,PointAddress,E,100
TX,TX0186,002,Y,271,COCHRAN COUNTY LOVE MEMORIAL LIBRARY,318 S MAIN ST,MORTON,79346,3006,COCHRAN,8062665051,CE,3342,R_16,0,1750,52,2017,00,00,00,-102.759314,33.722581,48,079,49464,2882,43,07,9501,3019,4819,-1,M,PointAddress,E,100
TX,TX0188,002,Y,273,MOUNT PLEASANT PUBLIC LIBRARY,601 N MADISON AVE,MT PLEASANT,75455,3601,TITUS,9035754180,CE,17600,R_16,0,2501,52,2017,00,00,00,-94.969534,33.160753,48,449,49800,32592,33,06,9506,1056,4804,34420,1,StreetAddress,E,100
TX,TX0189,002,Y,274,FRANKLIN COUNTY LIBRARY,100 E MAIN ST,MT VERNON,75457,2410,FRANKLIN,9035374916,CE,4252,R_16,0,2174,52,2017,00,00,00,-95.221472,33.188674,48,159,49860,10607,33,06,9502,1008,4804,-1,M,PointAddress,E,100
TX,TX0190,002,Y,275,MUENSTER PUBLIC LIBRARY,418 N ELM ST,MUENSTER,76252,M,COOKE,9407594291,CE,5300,R_16,0,1429,52,2017,00,00,00,-97.377559,33.65219,48,097,49932,39266,43,07,2,3054,4813,23620,1,PointAddress,E,100
TX,TX0191,002,Y,276,MULESHOE AREA PUBLIC LIBRARY,322 W 2ND ST,MULESHOE,79347,3633,BAILEY,8062724707,CE,7400,R_16,0,2290,52,2017,00,00,00,-102.726598,34.224996,48,017,49968,7181,33,06,9501,3030,4819,-1,M,StreetAddress,E,100
TX,TX0192,002,Y,277,MUNDAY CITY-COUNTY LIBRARY,131 S MUNDAY AVE,MUNDAY,76371,M,KNOX,9404224877,CE,2500,R_16,0,929,51,2017,00,00,00,-99.623873,33.448696,48,275,50040,3806,43,07,9502,1096,4813,-1,M,StreetAddress,E,100
TX,TX0193,002,Y,278,JUDY B MCDONALD PUBLIC LIBRARY,1112 NORTH ST,NACOGDOCHES,75961,4482,NACOGDOCHES,9365592970,CE,18322,R_16,0,2856,52,2017,00,00,00,-94.653051,31.61294,48,347,50256,65806,33,05,9510,1012,4801,34860,1,StreetAddress,E,100
TX,TX0194,002,Y,279,NAVASOTA PUBLIC LIBRARY,1411 E WASHINGTON AVE,NAVASOTA,77868,3240,GRIMES,9368256744,CE,8300,R_16,0,2175,52,2017,00,00,00,-96.076482,30.395077,48,185,50472,27671,32,06,1802,2027,4808,-1,M,PointAddress,E,100
TX,TX0195,002,Y,28,BAY CITY PUBLIC LIBRARY,1100 7TH ST,BAY CITY,77414,4915,MATAGORDA,9792456931,CE,10000,R_16,0,2004,52,2017,00,00,00,-95.976611,28.982753,48,321,05984,37187,32,06,7304,3004,4827,13060,1,PointAddress,E,100
TX,TX0195,004,Y,28.47,SARGENT BRANCH LIBRARY,25150 FM 457,SARGENT,77414,4180,MATAGORDA,9792453032,BR,500,R_16,0,1000,51,2017,00,00,00,-95.636557,28.799198,48,321,M,37187,42,07,7305.01,2069,4827,13060,1,StreetAddress,E,100
TX,TX0196,002,Y,280,MARION & ED HUGHES PUBLIC LIBRARY,2712 NEDERLAND AVE,NEDERLAND,77627,7015,JEFFERSON,4097221255,CE,16000,R_16,0,2180,52,2017,00,00,00,-93.999556,29.963689,48,245,50580,254679,22,04,111.01,3002,4814,13140,0,StreetAddress,E,100
TX,TX0198,002,Y,282,NEW BOSTON PUBLIC LIBRARY,127 N ELLIS ST,NEW BOSTON,75570,2905,BOWIE,9036285414,CE,5500,R_16,0,1882,52,2017,00,00,00,-94.415924,33.460918,48,037,50808,93860,32,04,115.02,3021,4804,45500,0,PointAddress,E,100
TX,TX0199,002,Y,283,NEW BRAUNFELS PUBLIC LIBRARY,700 E COMMON ST,NEW BRAUNFELS,78130,4273,COMAL,8302214300,CE,26700,R_16,0,3445,52,2017,00,00,00,-98.112761,29.713467,48,091,50820,134788,13,02,3102,1007,4835,41700,0,PointAddress,E,100
TX,TX0199,003,Y,283.412,WESTSIDE COMMUNITY CENTER LIBRARY,2932 S IH 35,NEW BRAUNFELS,78130,7026,COMAL,8302214301,BR,805,R_16,0,2080,52,2017,00,00,00,-98.020227,29.795968,48,091,M,134788,41,08,3109.02,1015,4835,41700,0,StreetName,E,90.54
TX,TX0199,004,Y,283.423,RIOMOBILE,700 E COMMON ST,NEW BRAUNFELS,78130,4273,COMAL,8302214318,BS,-4,N_16,1,300,52,2017,02,00,00,-98.112761,29.713467,48,091,50820,134788,13,02,3102,1007,4835,41700,0,PointAddress,E,100
TX,TX0200,002,Y,286,NOCONA PUBLIC LIBRARY,10 COOKE ST,NOCONA,76255,2148,MONTAGUE,9408256373,CE,4980,R_16,0,2125,52,2017,00,00,00,-97.725164,33.787362,48,337,51648,19414,33,06,9503,2032,4813,-1,M,StreetAddress,E,100
TX,TX0201,002,Y,287,NORTH RICHLAND HILLS PUBLIC LIBRARY,9015 GRAND AVE,NORTH RICHLAND HILLS,76180,0936,TARRANT,8174276800,CE,53800,R_16,0,3396,52,2017,00,00,00,-97.19233,32.854844,48,439,52356,2016872,21,03,1132.21,3041,4812,19100,0,PointAddress,E,100
TX,TX0202,002,Y,288,ODEM PUBLIC LIBRARY,516 VOSS AVE,ODEM,78370,4400,SAN PATRICIO,3613687388,CE,5128,R_16,0,0,0,2017,00,00,00,-97.582525,27.950282,48,409,53376,67655,31,03,111,1042,4834,18580,0,StreetAddress,E,100
TX,TX0203,002,Y,289,ECTOR COUNTY LIBRARY,321 W 5TH ST,ODESSA,79761,5024,ECTOR,4323320633,CE,47398,R_16,0,2836,52,2017,00,00,00,-102.371925,31.847142,48,135,53388,157462,12,02,31,1084,4811,36220,0,StreetAddress,E,100
TX,TX0204,002,Y,29,STERLING MUNICIPAL LIBRARY,1 WILBANKS AVE,BAYTOWN,77520,M,HARRIS,2814277331,CE,50050,R_16,0,3431,51,2017,00,00,00,-94.964415,29.733184,48,201,06128,4589928,13,02,2542,3019,4836,26420,0,Postal,E,100
TX,TX0205,002,Y,290,OLNEY COMMUNITY LIBRARY AND ARTS CENTER,807 W HAMILTON ST,OLNEY,76374,1723,YOUNG,9405645513,CE,10800,R_16,0,2874,52,2017,00,00,00,-98.763021,33.36962,48,503,54000,18152,32,06,9502,4006,4819,-1,M,StreetAddress,E,100
TX,TX0206,002,Y,291,ORANGE PUBLIC LIBRARY,220 5TH ST,ORANGE,77630,5705,ORANGE,4098831086,CE,20000,R_16,0,2061,51,2017,00,00,00,-93.734294,30.091441,48,361,54132,84964,22,04,203,3031,4836,13140,0,StreetAddress,E,100
TX,TX0207,002,Y,292,CROCKETT COUNTY PUBLIC LIBRARY,1201 AVE G,OZONA,76943,M,CROCKETT,3253923565,CE,6087,R_16,0,2572,52,2017,00,00,00,-101.203189,30.70849,48,105,54552,3675,33,06,9501,5050,4823,-1,M,PointAddress,E,100
TX,TX0208,002,Y,293,BICENTENNIAL CITY-COUNTY LIBRARY,825 BACKUS ST,PADUCAH,79248,M,COTTLE,8064922006,CE,1849,R_16,0,1428,52,2017,00,00,00,-100.301125,34.014423,48,101,54600,1402,43,07,9501,2064,4813,-1,M,StreetAddress,E,100
TX,TX0210,002,Y,295,PALACIOS LIBRARY INC,326 MAIN ST,PALACIOS,77465,5462,MATAGORDA,3619723234,CE,4368,R_16,0,2109,52,2017,00,00,00,-96.214911,28.701507,48,321,54684,37187,33,06,7306,2055,4827,13060,1,PointAddress,E,100
TX,TX0210,003,Y,295.211,BLESSING LIBRARY,124 9TH ST,BLESSING,77419,M,MATAGORDA,3615887717,BR,1099,R_16,0,1030,52,2017,00,00,00,-96.222625,28.870011,48,321,08668,37187,42,07,7307,2137,4827,13060,1,StreetAddress,T,92.43
TX,TX0211,002,Y,296,PALESTINE PUBLIC LIBRARY,2000 S LOOP 256 STE 42,PALESTINE,75801,5930,ANDERSON,9037294121,CE,17760,R_16,0,1386,52,2017,00,00,00,-95.609218,31.735356,48,001,54708,57734,32,06,9508,2033,4805,37300,1,PointAddress,E,100
TX,TX0212,002,Y,297,LOVETT MEMORIAL LIBRARY PAMPA,111 N HOUSTON ST,PAMPA,79065,6513,GRAY,8066695780,CE,15230,R_16,0,3274,52,2017,00,00,00,-100.95807,35.537581,48,179,54912,22725,33,06,9505,3029,4813,37420,1,StreetAddress,E,100
TX,TX0213,002,Y,298,CARSON COUNTY PUBLIC LIBRARY,401 MAIN ST,PANHANDLE,79068,M,CARSON,8065373742,CE,7000,R_16,0,2000,52,2017,00,00,00,-101.380368,35.344903,48,065,54960,6057,42,08,9502,1077,4813,11100,0,PointAddress,E,100
TX,TX0213,003,Y,298.212,GROOM BRANCH LIBRARY,201 BROADWAY ST,GROOM,79039,M,CARSON,8062487353,BR,1000,R_16,0,992,52,2017,00,00,00,-101.107558,35.202767,48,065,31292,6057,43,08,9501,3185,4813,11100,0,StreetAddress,E,90.92
TX,TX0213,004,Y,298.213,SKELLYTOWN BRANCH LIBRARY,500 CHAMBERLAIN,SKELLYTOWN,79080,M,CARSON,8068482551,BR,3444,R_16,0,991,52,2017,00,00,00,-101.174504,35.571009,48,065,68120,6057,43,08,9501,1411,4813,11100,0,StreetAddress,E,89.8
TX,TX0213,005,Y,298.214,WHITE DEER BRANCH LIBRARY,200 4TH ST,WHITE DEER,79097,M,CARSON,8068837121,BR,1200,R_16,0,984,52,2017,00,00,00,-101.175752,35.432306,48,065,78316,6057,43,08,9501,2076,4813,11100,0,Postal,E,100
TX,TX0214,002,Y,299,PARIS PUBLIC LIBRARY,326 S MAIN ST,PARIS,75460,5825,LAMAR,9037858531,CE,14585,R_16,0,2572,51,2017,00,00,00,-95.556334,33.658172,48,277,55080,49791,33,05,8,2022,4804,37580,1,PointAddress,E,100
TX,TX0215,002,Y,3,SERGEANT FERNANDO DE LA ROSA MEMORIAL LIBRARY,416 N TOWER RD,ALAMO,78516,2795,HIDALGO,9567876160,CE,13698,R_16,0,3108,52,2017,00,00,00,-98.110697,26.185215,48,215,01576,849843,21,04,219.03,1007,4834,32580,0,StreetAddress,E,100
TX,TX0216,002,Y,30,BEAUMONT PUBLIC LIBRARY SYSTEM,801 PEARL ST,BEAUMONT,77701,3524,JEFFERSON,4099815911,CE,18032,R_16,0,2780,52,2017,00,00,00,-94.096001,30.081052,48,245,07000,254679,12,02,117,2152,4814,13140,0,PointAddress,E,100
TX,TX0216,003,Y,30.51,RC MILLER MEMORIAL LIBRARY,1605 DOWLEN RD,BEAUMONT,77706,3324,JEFFERSON,4098669487,BR,16030,R_16,0,3132,52,2017,00,00,00,-94.171505,30.093445,48,245,07000,254679,12,02,3.02,3015,4814,13140,0,StreetAddress,E,100
TX,TX0216,004,Y,30.52,TYRRELL HISTORICAL LIBRARY,695 PEARL ST,BEAUMONT,77701,M,JEFFERSON,4098332749,BR,24008,R_16,0,3124,52,2017,00,00,00,-94.096962,30.081991,48,245,07000,254679,12,02,117,2091,4814,13140,0,PointAddress,E,100
TX,TX0216,005,Y,30.53,THEODORE JOHNS BRANCH LIBRARY,4255 FANNETT RD,BEAUMONT,77705,2711,JEFFERSON,4098425223,BR,11970,R_16,0,3132,52,2017,00,00,00,-94.127495,30.046417,48,245,07000,254679,12,02,22,2025,4814,13140,0,PointAddress,E,100
TX,TX0216,006,Y,30.295,ELMO R WILLARD BRANCH LIBRARY,3590 E LUCAS DR,BEAUMONT,77708,5639,JEFFERSON,4098924988,BR,11500,R_16,0,3132,52,2017,00,00,00,-94.137791,30.124427,48,245,07000,254679,12,02,1.03,1015,4814,13140,0,PointAddress,E,100
TX,TX0216,007,Y,30.296,MAURINE GRAY LITERACY CENTER,801 PEARL STREET,BEAUMONT,77701,3524,JEFFERSON,4098357924,BR,1400,R_16,0,2617,52,2017,00,00,00,-94.096001,30.081052,48,245,07000,254679,12,02,117,2152,4814,13140,0,PointAddress,E,100
TX,TX0217,002,Y,300,PASADENA PUBLIC LIBRARY,1201 JEFF GINN MEMORIAL DR,PASADENA,77506,4820,HARRIS,7134770276,CE,44300,R_16,0,2640,52,2017,00,00,00,-95.19723,29.692785,48,201,56000,4589928,21,03,3230,1040,4829,26420,0,StreetAddress,E,100
TX,TX0217,003,Y,300.215,FAIRMONT BRANCH LIBRARY,4330 FAIRMONT PKWY,PASADENA,77504,3306,HARRIS,2819981095,BR,10300,R_16,0,2713,52,2017,00,00,00,-95.17771,29.649724,48,201,56000,4589928,21,03,3237.02,1016,4836,26420,0,PointAddress,E,100
TX,TX0218,002,Y,301,PEARSALL PUBLIC LIBRARY,200 E TRINITY ST,PEARSALL,78061,3333,FRIO,8303342496,CE,9779,R_16,0,2519,52,2017,00,00,00,-99.095108,28.895043,48,163,56384,18956,33,06,9501,3161,4823,-1,M,PointAddress,E,100
TX,TX0219,002,Y,303,PERRY MEMORIAL LIBRARY,22 SE 5TH AVE,PERRYTON,79070,3112,OCHILTREE,8064355801,CE,12011,R_16,0,2246,49,2017,00,00,00,-100.802342,36.395344,48,357,56912,10306,33,06,9503,3067,4813,-1,M,StreetAddress,E,100
