STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,MAT_CENT,MAT_TYPE,CBSA,MICROF
TX,TX0101,020,190.176,SPRING BRANCH LIBRARY,930 CORBINDALE RD,HOUSTON,77024,M,HARRIS,7134641633,BR,CC,10500,R_11,0,R_11,2444,R_11,52,R_11,2012,00,00,00,-95.512731,29.781254,48,201,33068,4173695,21,4305,2033,4807,0,1,26420,0
TX,TX0101,021,190.169,STRATFORD BRANCH LIBRARY,509 STRATFORD ST,HIGHLANDS,77562,M,HARRIS,2814263521,BR,NC,2700,R_11,0,R_11,2132,R_11,52,R_11,2012,00,00,00,-95.063079,29.82173,48,201,33836,4173695,21,2529,1038,4836,0,1,26420,0
TX,TX0101,022,190.190,TOMBALL BRANCH LIBRARY,30555 TOMBALL PKWY,TOMBALL,77375,M,HARRIS,8325594200,BR,NC,72000,R_11,0,R_11,3692,R_11,52,R_11,2012,00,00,00,-95.642531,30.113777,48,201,73316,4173695,31,5555.009766,2001,4810,0,5,26420,0
TX,TX0101,023,190.177,WEST UNIVERSITY BRANCH LIBRARY,6108 AUDEN ST,HOUSTON,77005,M,HARRIS,7136688273,BR,CC,6100,R_11,0,R_11,2236,R_11,52,R_11,2012,00,00,00,-95.437402,29.716771,48,201,77956,4173695,21,4124,4004,4807,0,1,26420,0
TX,TX0101,027,190.184,MAUD SMITH MARKS BRANCH LIBRARY,1815 WESTGREEN BLVD,KATY,77450,M,HARRIS,2814928592,BR,NC,12300,R_11,0,R_11,2444,R_11,52,R_11,2012,00,00,00,-95.734166,29.757618,48,201,00000,4173695,21,4549,1000,4807,0,1,26420,0
TX,TX0101,028,190.179,NORTH CHANNEL BRANCH LIBRARY,15741 WALLISVILLE RD,HOUSTON,77049,M,HARRIS,2814571631,BR,CC,14000,R_11,0,R_11,2548,R_11,52,R_11,2012,00,00,00,-95.156376,29.810557,48,201,00000,4173695,41,2522,2462,4829,0,1,26420,0
TX,TX0101,029,190.180,PARKER WILLIAMS BRANCH LIBRARY,10851 SCARSDALE BLVD STE 510,HOUSTON,77089,M,HARRIS,2814842036,BR,CC,20000,R_11,0,R_11,2028,R_11,52,R_11,2012,00,00,00,-95.214522,29.584005,48,201,35000,4173695,11,3503,1031,4822,0,1,26420,0
TX,TX0101,030,190.286,ATASCOCITA BRANCH LIBRARY,19520 PINEHURST TRAIL DR,HUMBLE,77346,M,HARRIS,2818122162,BR,NC,12000,R_11,0,R_11,2444,R_11,52,R_11,2012,00,00,00,-95.153726,30.003336,48,201,04462,4173695,21,2508,2034,4802,0,1,26420,0
TX,TX0101,031,190.341,CY-FAIR COLLEGE,9191 BARKER CYPRESS RD,CYPRESS,77433,M,HARRIS,2812903210,BR,NC,78500,R_11,0,R_11,4160,R_11,52,R_11,2012,00,00,00,-95.686184,29.912891,48,201,00000,4173695,41,5430.02002,1000,4810,0,1,26420,0
TX,TX0101,032,190.396,HCPL TECHNOLOGY CENTER AT LINCOLN PARK,979 GRENSHAW ST,HOUSTON,77088,5156,HARRIS,2814451617,BR,CC,552,R_11,0,R_11,2000,R_11,52,R_11,2012,02,00,00,-95.424455,29.880695,48,201,35000,4173695,11,5333,1029,4818,0,1,26420,0
TX,TX0101,033,190.397,HCPL TECHNOLOGY CENTER AT FINNEGAN PARK,4900 PROVIDENCE ST,HOUSTON,77020,7212,HARRIS,7136787385,BR,CC,275,R_11,0,R_11,2000,R_11,52,R_11,2012,02,00,00,-95.320641,29.770643,48,201,35000,4173695,11,2114,2002,4818,0,1,26420,0
TX,TX0102,002,191,HOWE COMMUNITY LIBRARY,315 S COLLINS FWY,HOWE,75459,4592,GRAYSON,9035323350,CE,NC,4500,R_11,0,R_11,2218,R_11,51,R_11,2012,00,00,00,-96.619258,33.498887,48,181,35084,121306,42,18.01000023,3012,4804,0,1,43300,0
TX,TX0103,002,192,HUNTSVILLE PUBLIC LIBRARY,1219 13TH ST,HUNTSVILLE,77340,4507,WALKER,9362915472,CE,NO,7000,R_11,0,R_11,2143,R_11,51,R_11,2012,00,00,07,-95.551799,30.721666,48,471,35528,68203,33,7905,3008,4808,0,1,26660,1
TX,TX0104,002,193,HURST PUBLIC LIBRARY,901 PRECINCT LINE RD,HURST,76053,4932,TARRANT,8177887300,CE,NC,50390,R_11,0,R_11,2339,R_11,52,R_11,2012,00,00,00,-97.186455,32.825947,48,439,35576,1847156,21,1134.030029,1023,4824,0,1,19100,0
TX,TX0105,002,194,IMPERIAL PUBLIC LIBRARY,223 W FARM TO MARKET RD 11,IMPERIAL,79743,M,PECOS,4325362236,CE,NO,1800,R_11,0,R_11,1990,R_11,52,R_11,2012,00,00,00,-102.697455,31.274364,48,371,35828,15653,43,9501,1969,4823,X,14,0,.
TX,TX0106,002,195,INGLESIDE PUBLIC LIBRARY,2775 WACO ST,INGLESIDE,78362,M,SAN PATRICIO,3617765355,CE,NC,6030,R_11,0,R_11,2305,R_11,52,R_11,2012,00,00,00,-97.216293,27.878583,48,409,36008,64413,32,107,2169,4827,0,1,18580,0
TX,TX0107,002,196,TOM BURNETT MEMORIAL LIBRARY,400 W ALAMEDA ST,IOWA PARK,76367,1616,WICHITA,9405924981,CE,NC,5116,R_11,0,R_11,1964,R_11,52,R_11,2012,00,00,00,-98.672504,33.955342,48,485,36104,130642,31,136,3027,4813,0,1,48660,0
TX,TX0108,002,197,IRAAN PUBLIC LIBRARY,120 W 5TH ST,IRAAN,79744,M,PECOS,4326392235,CE,NO,2100,R_11,0,R_11,1992,R_11,52,R_11,2012,00,00,00,-101.898391,30.913019,48,371,36128,15653,43,9501,2024,4823,0,1,0,.
TX,TX0109,002,198,IRVING PUBLIC LIBRARY,801 W IRVING BLVD,IRVING,75060,2845,DALLAS,9727212628,CE,NC,82000,R_11,0,R_11,3227,R_11,52,R_11,2012,00,00,00,-96.954912,32.813593,48,113,37000,2408016,12,149.0099945,1005,4833,0,1,19100,0
TX,TX0109,003,198.192,WEST IRVING LIBRARY,4444 W. ROCHELLE RD.,IRVING,75062,M,DALLAS,9727212691,BR,NC,25000,R_11,0,R_11,2340,R_11,52,R_11,2012,00,06,07,-97.012409,32.845889,48,113,37000,2408016,12,141.1600037,5001,4824,0,1,19100,0
TX,TX0109,005,198.281,EAST BRANCH LIBRARY,440 S NURSERY RD,IRVING,75060,M,DALLAS,9727213722,BR,NC,5700,R_11,0,R_11,1976,R_11,52,R_11,2012,00,00,00,-96.93449,32.810021,48,113,37000,2408016,12,149.0200043,1018,4833,0,1,19100,0
TX,TX0109,006,198.284,VALLEY RANCH LIBRARY,401 CIMARRON TRL,IRVING,75063,M,DALLAS,9727214669,BR,NC,26000,R_11,0,R_11,2340,R_11,52,R_11,2012,00,14,00,-96.949011,32.932927,48,113,37000,2408016,12,141.3099976,1011,4824,0,1,19100,0
TX,TX0109,007,198.310,IRVING BOOKMOBILE,4444 W ROCHELLE RD,IRVING,75062,M,DALLAS,9727214868,BS,NC,-3,U_11,1,R_11,1976,R_11,52,R_11,2012,00,00,07,-97.012409,32.845889,48,113,37000,2408016,12,141.1600037,5001,4824,0,1,19100,0
TX,TX0110,002,2,ABILENE PUBLIC LIBRARY,202 CEDAR ST,ABILENE,79601,5720,TAYLOR,3256772474,CE,CC,42000,R_11,0,R_11,3155,R_11,52,R_11,2012,00,00,00,-99.735464,32.450731,48,441,01000,132656,12,110,1095,4819,0,1,10180,0
TX,TX0110,004,2.1,ABILENE PUBLIC LIBRARY SOUTH BRANCH,1401 S DANVILLE DR,ABILENE,79605,M,TAYLOR,3256987565,BR,CC,5600,R_11,0,R_11,3155,R_11,52,R_11,2012,00,00,00,-99.784988,32.427427,48,441,01000,132656,12,126,1006,4819,0,1,10180,0
TX,TX0110,005,2.384,ABILENE PUBLIC LIBRARY MOCKINGBIRD,1214 N MOCKINGBIRD,ABILENE,79603,M,TAYLOR,3254377323,BR,CC,11880,R_11,0,R_11,3155,R_11,52,R_11,2012,00,00,00,-99.757856,32.46347,48,441,01000,132656,12,106,1012,4819,0,1,10180,0
TX,TX0111,002,20,AUSTIN PUBLIC LIBRARY,800 GUADALUPE ST,AUSTIN,78701,2314,TRAVIS,5129747400,CE,CC,110633,R_11,0,R_11,3267,R_11,52,R_11,2012,00,00,00,-97.745573,30.270977,48,453,05000,1061203,11,11,1041,4821,0,1,12420,0
TX,TX0111,003,20.27,AUSTIN HISTORY CENTER LIBRARY,810 GUADALUPE ST,AUSTIN,78701,M,TRAVIS,5129747480,BR,CC,76176,R_11,0,R_11,2294,R_11,52,R_11,2012,00,00,00,-97.745543,30.271056,48,453,05000,1061203,11,11,1041,4821,0,1,12420,0
TX,TX0111,004,20.28,CARVER BRANCH LIBRARY,1161 ANGELINA ST,AUSTIN,78702,M,TRAVIS,5129741010,BR,CC,16000,R_11,0,R_11,2729,R_11,52,R_11,2012,00,00,00,-97.724418,30.269485,48,453,05000,1061203,11,8.039999962,2014,4825,0,1,12420,0
TX,TX0111,005,20.29,EUSTASIO CEPEDA BRANCH LIBRARY,651 N PLEASANT VALLEY RD,AUSTIN,78702,M,TRAVIS,5129747372,BR,CC,8110,R_11,0,R_11,2533,R_11,52,R_11,2012,00,00,00,-97.709906,30.259149,48,453,05000,1061203,11,9.020000458,2000,4835,0,1,12420,0
TX,TX0111,006,20.30,HOWSON BRANCH LIBRARY,2500 EXPOSITION BLVD,AUSTIN,78703,M,TRAVIS,5129748800,BR,CC,6500,R_11,0,R_11,2386,R_11,52,R_11,2012,00,00,00,-97.767414,30.297999,48,453,05000,1061203,11,16.04000092,3011,4825,0,1,12420,0
TX,TX0111,007,20.31,LITTLE WALNUT CREEK BRANCH LIBRARY,835 W RUNDBERG LN,AUSTIN,78758,M,TRAVIS,5129749860,BR,CC,11000,R_11,0,R_11,2729,R_11,52,R_11,2012,00,00,00,-97.698206,30.363606,48,453,05000,1061203,11,18.19000053,1011,4810,0,1,12420,0
TX,TX0111,008,20.32,MANCHACA ROAD BRANCH LIBRARY,5500 MANCHACA RD,AUSTIN,78745,M,TRAVIS,5129748700,BR,CC,14500,R_11,0,R_11,2729,R_11,52,R_11,2012,00,00,00,-97.796942,30.216282,48,453,05000,1061203,11,17.12000084,2016,4821,0,1,12420,0
TX,TX0111,009,20.33,RALPH W YARBOROUGH BRANCH LIBRARY,2200 HANCOCK DR,AUSTIN,78756,M,TRAVIS,5129748820,BR,CC,15120,R_11,0,R_11,2533,R_11,52,R_11,2012,00,00,00,-97.741401,30.32338,48,453,05000,1061203,11,2.059999943,3004,4810,0,1,12420,0
TX,TX0111,010,20.34,NORTH VILLAGE BRANCH LIBRARY,2505 STECK AVE,AUSTIN,78757,M,TRAVIS,5129749960,BR,CC,10738,R_11,0,R_11,2386,R_11,52,R_11,2012,00,00,00,-97.729513,30.361914,48,453,05000,1061203,11,18.17000008,2018,4810,0,1,12420,0
TX,TX0111,011,20.35,OAK SPRINGS BRANCH LIBRARY,3101 OAK SPRINGS DR,AUSTIN,78702,M,TRAVIS,5129749920,BR,CC,10000,R_11,0,R_11,2386,R_11,52,R_11,2012,00,00,00,-97.701769,30.272915,48,453,05000,1061203,11,8.010000229,1001,4835,0,1,12420,0
TX,TX0111,012,20.36,OLD QUARRY BRANCH LIBRARY,7051 VILLAGE CENTER DR,AUSTIN,78731,M,TRAVIS,5129748860,BR,CC,8300,R_11,0,R_11,2544,R_11,52,R_11,2012,00,00,00,-97.75588,30.353021,48,453,05000,1061203,11,17.18000031,1008,4825,0,1,12420,0
TX,TX0111,013,20.37,PLEASANT HILL BRANCH LIBRARY,211 E WILLIAM CANNON DR,AUSTIN,78745,M,TRAVIS,5129743940,BR,CC,8000,R_11,0,R_11,2533,R_11,52,R_11,2012,00,00,00,-97.777485,30.192663,48,453,05000,1061203,11,24.21999931,2002,4835,0,1,12420,0
TX,TX0111,014,20.38,DANIEL E RUIZ BRANCH LIBRARY,1600 GROVE BLVD,AUSTIN,78741,M,TRAVIS,5129747500,BR,CC,16000,R_11,0,R_11,2533,R_11,52,R_11,2012,00,00,00,-97.70634,30.230089,48,453,05000,1061203,11,23.18000031,1010,4835,0,1,12420,0
TX,TX0111,015,20.39,SPICEWOOD SPRINGS BRANCH LIBRARY,8637 SPICEWOOD SPRINGS RD,AUSTIN,78759,M,TRAVIS,5129743800,BR,CC,13257,R_11,0,R_11,2386,R_11,52,R_11,2012,00,00,00,-97.773136,30.433199,48,491,05000,442291,11,204.0500031,4014,4831,0,1,12420,0
TX,TX0111,016,20.40,TERRAZAS BRANCH LIBRARY,1105 E CESAR CHAVEZ ST,AUSTIN,78702,M,TRAVIS,5129743625,BR,CC,10743,R_11,0,R_11,2386,R_11,52,R_11,2012,00,00,00,-97.733535,30.260205,48,453,05000,1061203,11,10,1001,4835,0,1,12420,0
TX,TX0111,017,20.41,TWIN OAKS BRANCH LIBRARY,1800 S 5TH ST,AUSTIN,78704,M,TRAVIS,5129749980,BR,CC,10120,R_11,0,R_11,2386,R_11,52,R_11,2012,00,00,00,-97.761569,30.249152,48,453,05000,1061203,11,13.05000019,2004,4821,0,1,12420,0
TX,TX0111,018,20.42,UNIVERSITY HILLS BRANCH LIBRARY,4721 LOYOLA LN,AUSTIN,78723,M,TRAVIS,5129749940,BR,CC,8000,R_11,0,R_11,2544,R_11,52,R_11,2012,00,00,00,-97.666239,30.308955,48,453,05000,1061203,11,21.07999992,2005,4825,0,1,12420,0
TX,TX0111,019,20.43,WINDSOR PARK BRANCH LIBRARY,5833 WESTMINSTER DR,AUSTIN,78723,M,TRAVIS,5129749840,BR,CC,8630,R_11,0,R_11,2386,R_11,52,R_11,2012,00,00,00,-97.690604,30.311714,48,453,05000,1061203,11,21.05999947,1006,4825,0,1,12420,0
TX,TX0111,020,20.44,SOUTHEAST AUSTIN COMMUNITY BRANCH LIBRARY,5803 NUCKOLS CROSSING RD,AUSTIN,78744,M,TRAVIS,5129748840,BR,CC,8320,R_11,0,R_11,645,R_11,11,R_11,2012,00,00,00,-97.742504,30.187444,48,453,05000,1061203,11,24.30999947,3003,4835,0,1,12420,0
TX,TX0111,021,20.288,MILWOOD BRANCH LIBRARY,12500 AMHERST DR,AUSTIN,78727,M,TRAVIS,5129749880,BR,CC,8266,R_11,0,R_11,2533,R_11,52,R_11,2012,00,00,00,-97.714943,30.422719,48,453,05000,1061203,11,18.28000069,1004,4817,0,1,12420,0
TX,TX0111,022,20.289,WILL HAMPTON BRANCH AT OAK HILL,5125 CONVICT HILL RD,AUSTIN,78749,M,TRAVIS,5129749900,BR,CC,8580,R_11,0,R_11,2386,R_11,52,R_11,2012,00,00,00,-97.854209,30.218712,48,453,05000,1061203,11,17.37999916,5001,4825,0,1,12420,0
TX,TX0111,023,20.330,ST JOHN BRANCH LIBRARY,7500 BLESSING AVE,AUSTIN,78752,M,TRAVIS,5129747570,BR,CC,7000,R_11,0,R_11,2338,R_11,52,R_11,2012,00,00,00,-97.693006,30.332019,48,453,05000,1061203,11,18.12000084,3021,4810,0,1,12420,0
TX,TX0112,002,200,GLADYS JOHNSON RITCHIE PUBLIC LIBRARY,626 W COLLEGE ST,JACKSBORO,76458,1655,JACK,9405672240,CE,NO,7800,R_11,0,R_11,2421,R_11,51,R_11,2012,00,00,00,-98.167847,33.220201,48,237,37168,9043,33,9503,3031,4813,0,1,0,.
TX,TX0114,002,202,JASPER PUBLIC LIBRARY,175 E WATER ST,JASPER,75951,4419,JASPER,4093843791,CE,NO,4800,R_11,0,R_11,2293,R_11,52,R_11,2012,00,00,00,-93.999774,30.919669,48,241,37420,36268,33,9502,3065,4836,0,1,0,.
TX,TX0115,002,203,KENT COUNTY LIBRARY,156 W 4TH ST,JAYTON,79528,M,KENT,8062373287,CE,NO,1600,R_11,0,R_11,1982,R_11,52,R_11,2012,00,00,00,-100.568799,33.247517,48,263,37468,822,43,9501,1366,4819,X,15,0,.
TX,TX0116,002,205,JOHNSON CITY LIBRARY,501 NUGENT ST,JOHNSON CITY,78636,M,BLANCO,8308684469,CE,NO,6300,R_11,0,R_11,2690,R_11,52,R_11,2012,00,00,00,-98.412028,30.280574,48,031,37780,10581,43,9501,3031,4821,0,1,0,.
TX,TX0117,002,206,JOURDANTON COMMUNITY LIBRARY,1101 CAMPBELL AVE,JOURDANTON,78026,3507,ATASCOSA,8307693087,CE,NC,5410,R_11,0,R_11,2436,R_11,52,R_11,2012,00,00,00,-98.544117,28.91728,48,013,38116,45471,32,9606,3058,4828,0,1,41700,0
TX,TX0118,002,207,KIMBLE COUNTY LIBRARY,208 N 10TH ST,JUNCTION,76849,4604,KIMBLE,3254462342,CE,NO,5146,R_11,0,R_11,2214,R_11,52,R_11,2012,00,00,00,-99.770936,30.489488,48,267,38248,4598,33,9502,1057,4811,0,1,0,.
TX,TX0119,002,208,KAUFMAN COUNTY LIBRARY,3790 S HOUSTON ST,KAUFMAN,75142,3714,KAUFMAN,9729326222,CE,NC,9500,R_11,0,R_11,2120,R_11,50,R_11,2012,00,00,00,-96.314033,32.569259,48,257,38488,105290,32,512.0200195,2006,4805,2,15,19100,0
TX,TX0120,002,209,KELLER PUBLIC LIBRARY,640 JOHNSON RD,KELLER,76248,4136,TARRANT,8177434822,CE,NC,22500,R_11,0,R_11,2817,R_11,52,R_11,2012,00,00,00,-97.241176,32.941667,48,439,38632,1847156,21,1139.109985,1017,4826,0,1,19100,0
TX,TX0121,002,21,AZLE MEMORIAL LIBRARY,333 W MAIN ST,AZLE,76020,2903,TARRANT,8174447216,CE,NC,21600,R_11,0,R_11,2776,R_11,52,R_11,2012,00,00,00,-97.546498,32.895288,48,367,05168,118348,21,1404.079956,2058,4812,0,1,19100,0
TX,TX0122,002,210,KENDALIA PUBLIC LIBRARY,2610B HWY 473,KENDALIA,78027,2010,KENDALL,8303362002,CE,NC,714,R_11,0,R_11,738,R_11,52,R_11,2012,00,00,00,-98.522533,29.968932,48,259,00000,34666,42,9701,2342,4821,0,1,41700,0
TX,TX0123,002,211,KENEDY PUBLIC LIBRARY,303 W MAIN ST,KENEDY,78119,2721,KARNES,8305833313,CE,NO,4928,R_11,0,R_11,2065,R_11,51,R_11,2012,00,00,00,-97.850309,28.818594,48,255,38860,14943,33,9703,2051,4815,0,1,0,.
TX,TX0124,002,212,WINKLER COUNTY LIBRARY,307 S POPLAR ST,KERMIT,79745,4315,WINKLER,4325863841,CE,NO,9030,R_11,0,R_11,2080,R_11,52,R_11,2012,00,00,00,-103.092511,31.855661,48,495,39004,7126,32,9503,2039,4823,0,1,0,.
TX,TX0124,003,212.194,WINK BRANCH LIBRARY,109 N ROY ORBISON DR,WINK,79789,M,WINKLER,4325273691,BR,NO,9606,R_11,0,R_11,1560,R_11,52,R_11,2012,00,00,00,-103.155686,31.752678,48,495,79768,7126,42,9504,2053,4823,0,1,0,.
TX,TX0125,002,213,BUTT-HOLDSWORTH MEMORIAL LIBRARY,505 WATER ST,KERRVILLE,78028,5316,KERR,8302578422,CE,NO,22064,R_11,0,R_11,2302,R_11,46,R_11,2012,00,00,00,-99.143411,30.048528,48,265,39040,49625,33,9604.019531,3013,4821,0,1,28500,1
TX,TX0125,004,213.334,KERR REGIONAL HISTORY CENTER,425 WATER ST,KERRVILLE,78028,5214,KERR,8302578817,BR,NO,1795,R_11,0,R_11,1830,R_11,29,R_11,2012,00,00,00,-99.144294,30.049273,48,265,39040,49625,33,9604.019531,3013,4821,0,1,28500,1
TX,TX0126,002,214,KILGORE PUBLIC LIBRARY,301 N HENDERSON BLVD,KILGORE,75662,2711,GREGG,9039841529,CE,NC,8306,R_11,0,R_11,2531,R_11,52,R_11,2012,00,00,00,-94.869027,32.382536,48,183,39124,122325,32,107,4028,4801,0,1,30980,0
TX,TX0127,002,215,KILLEEN CITY LIBRARY SYSTEM,205 E CHURCH AVE,KILLEEN,76541,4800,BELL,2545018994,CE,CC,14200,R_11,0,R_11,2594,R_11,52,R_11,2012,00,00,00,-97.727751,31.12389,48,027,39148,315937,12,235,2020,4831,0,1,28660,0
TX,TX0127,003,215.319,COPPER MOUNTAIN BRANCH LIBRARY,3000 S W S YOUNG DR,KILLEEN,76542,2023,BELL,2545017871,BR,CC,9800,R_11,0,R_11,2704,R_11,52,R_11,2012,00,00,00,-97.720786,31.085995,48,027,39148,315937,12,224.0500031,1002,4831,0,1,28660,0
TX,TX0128,002,216,ROBERT J KLEBERG PUBLIC LIBRARY,220 N 4TH ST,KINGSVILLE,78363,4410,KLEBERG,3615926381,CE,NO,10250,R_11,0,R_11,2168,R_11,52,R_11,2012,00,00,00,-97.870637,27.517862,48,273,39352,32090,32,204,1006,4834,0,1,28780,1
TX,TX0129,002,217,KIRBYVILLE PUBLIC LIBRARY,210 S ELIZABETH AVE,KIRBYVILLE,75956,2104,JASPER,4094234653,CE,NO,5218,R_11,0,R_11,1793,R_11,52,R_11,2012,00,00,00,-93.892758,30.659429,48,241,39460,36268,43,9506,1043,4836,0,1,0,.
TX,TX0130,002,218,KOUNTZE PUBLIC LIBRARY,800 REDWOOD ST,KOUNTZE,77625,8965,HARDIN,4092462826,CE,NC,5674,R_11,0,R_11,2355,R_11,52,R_11,2012,00,00,00,-94.315113,30.37099,48,199,39868,55069,42,304,1089,4836,0,1,13140,0
TX,TX0131,002,219,KYLE PUBLIC LIBRARY,409 W BLANCO ST,KYLE,78640,9388,HAYS,5122687411,CE,NC,4940,R_11,0,R_11,2500,R_11,52,R_11,2012,00,00,00,-97.878148,29.990742,48,209,39952,163746,32,109.0500031,3008,4835,0,1,12420,0
TX,TX0132,002,22,CALLAHAN COUNTY LIBRARY,100 W 4TH STE B1,BAIRD,79504,5305,CALLAHAN,3258545875,CE,NC,2690,R_11,0,R_11,971,R_11,52,R_11,2012,00,00,00,-99.394444,32.394349,48,059,05336,13547,42,302,2316,4811,0,1,10180,0
TX,TX0133,002,220,BAILEY H DUNLAP MEMORIAL LIBRARY,400 S MAIN ST,LA FERIA,78559,5038,CAMERON,9567971242,CE,NC,5050,R_11,0,R_11,2019,R_11,52,R_11,2012,00,00,00,-97.824058,26.155872,48,061,40204,412577,22,119.0100021,1024,4834,0,1,15180,0
TX,TX0134,002,221,FAYETTE PUBLIC LIBRARY,855 S JEFFERSON ST,LA GRANGE,78945,3230,FAYETTE,9799683765,CE,NO,7300,R_11,0,R_11,1891,R_11,52,R_11,2012,00,00,00,-96.872309,29.899133,48,149,40276,24755,33,9703,4036,4810,0,1,0,.
TX,TX0135,002,222,LA MARQUE PUBLIC LIBRARY,1011 BAYOU RD,LA MARQUE,77568,4158,GALVESTON,4099389270,CE,NC,6000,R_11,0,R_11,1680,R_11,52,R_11,2012,00,00,00,-94.971748,29.370446,48,167,41116,295193,23,7228,1030,4814,0,1,26420,0
TX,TX0136,002,223,LAGUNA VISTA PUBLIC LIBRARY,1300 PALM BLVD,LAGUNA VISTA,78578,2796,CAMERON,9569437155,CE,NC,3600,R_11,0,R_11,2277,R_11,52,R_11,2012,00,00,00,-97.298137,26.106471,48,061,40336,412577,32,123.0100021,2008,4834,0,1,15180,0
TX,TX0137,002,224,LAKE CITIES LIBRARY,302 S SHADY SHORES DR,LAKE DALLAS,75065,3609,DENTON,9404973566,CE,NC,5000,R_11,0,R_11,2392,R_11,52,R_11,2012,00,00,00,-97.029843,33.119959,48,121,40516,685601,21,214.0299988,2035,4826,0,1,19100,0
TX,TX0138,002,225,MARY LOU REDDICK PUBLIC LIBRARY,3801 ADAM GRUBB,LAKE WORTH,76135,3509,TARRANT,8172379681,CE,NC,6000,R_11,0,R_11,1040,R_11,52,R_11,2012,00,00,00,-97.436272,32.812107,48,439,41056,1847156,21,1104.01001,4043,4812,0,1,19100,0
TX,TX0139,002,226,DAWSON COUNTY PUBLIC LIBRARY,511 N 3RD ST,LAMESA,79331,5400,DAWSON,8068726502,CE,NO,8040,R_11,0,R_11,2252,R_11,50,R_11,2012,00,00,00,-101.954668,32.734831,48,115,41164,13783,33,9505,2015,4811,0,1,29500,1
TX,TX0140,002,227,LAMPASAS PUBLIC LIBRARY,201 S MAIN ST,LAMPASAS,76550,2843,LAMPASAS,5125563251,CE,NC,6496,R_11,0,R_11,2151,R_11,52,R_11,2012,00,00,00,-98.180991,31.066918,48,281,41188,19902,32,9504,1083,4825,0,1,28660,0
TX,TX0141,002,228,LAREDO PUBLIC LIBRARY,1120 E CALTON RD,LAREDO,78041,7328,WEBB,9567952400,CE,CC,60000,R_11,0,R_11,3142,R_11,52,R_11,2012,00,00,00,-99.482358,27.54093,48,479,41464,254948,12,16.01000023,2005,4828,0,1,29700,0
TX,TX0141,009,228.311,BRUNI PLAZA BRANCH LIBRARY,1120 SAN BERNARDO AVE,LAREDO,78040,M,WEBB,9567953035,BR,CC,5051,R_11,0,R_11,2161,R_11,48,R_11,2012,00,00,00,-99.504605,27.509008,48,479,41464,254948,12,19,3004,4828,0,1,29700,0
TX,TX0141,011,228.386,CYBER MOBILE,1120 E CALTON RD,LAREDO,78041,M,WEBB,9567952400,BS,CC,-3,U_11,1,R_11,76,R_11,19,R_11,2012,00,00,00,-99.482358,27.54093,48,479,41464,254948,12,16.01000023,2005,4828,0,1,29700,0
TX,TX0142,002,229,HELEN HALL LIBRARY,100 W WALKER ST,LEAGUE CITY,77573,3835,GALVESTON,2815541111,CE,NC,29285,R_11,0,R_11,3162,R_11,52,R_11,2012,00,00,00,-95.092573,29.504517,48,167,41980,295193,21,7207,2012,4814,0,5,26420,0
TX,TX0143,002,23,CARNEGIE LIBRARY OF BALLINGER,204 N 8TH ST,BALLINGER,76821,4706,RUNNELS,3253653616,CE,NO,9000,R_11,0,R_11,1664,R_11,52,R_11,2012,00,00,00,-99.948556,31.737839,48,399,05456,10570,32,9506,1093,4811,0,1,0,.
TX,TX0144,002,230,LEON VALLEY PUBLIC LIBRARY,6425 EVERS RD,LEON VALLEY,78238,1453,BEXAR,2106840720,CE,NC,4500,R_11,0,R_11,1990,R_11,52,R_11,2012,00,00,00,-98.613025,29.5006,48,029,42388,1753494,21,1815.050049,1005,4820,0,1,41700,0
TX,TX0145,002,231,HOCKLEY COUNTY MEMORIAL LIBRARY,811 AUSTIN ST,LEVELLAND,79336,4500,HOCKLEY,8068946750,CE,NO,3363,R_11,0,R_11,2086,R_11,52,R_11,2012,00,00,00,-102.376857,33.586281,48,219,42448,22979,32,9504,4008,4819,0,1,30220,1
TX,TX0145,003,231.200,SUNDOWN BRANCH LIBRARY,207 E RICHARDSON,SUNDOWN,79372,M,HOCKLEY,8062293133,BR,NO,1287,R_11,0,R_11,1750,R_11,50,R_11,2012,00,00,00,-102.489425,33.456293,48,219,71060,22979,42,9507,1339,4819,X,14,30220,1
TX,TX0146,002,232,LEWISVILLE PUBLIC LIBRARY,1197 W MAIN ST,LEWISVILLE,75067,3425,DENTON,9722193570,CE,NC,77800,R_11,0,R_11,3005,R_11,52,R_11,2012,00,00,00,-97.023942,33.042233,48,121,42508,685601,21,217.1600037,3010,4826,0,1,19100,0
TX,TX0147,002,233,LIBERTY MUNICIPAL LIBRARY,1710 SAM HOUSTON ST,LIBERTY,77575,4741,LIBERTY,9363368901,CE,NC,25056,R_11,0,R_11,2040,R_11,52,R_11,2012,00,00,00,-94.799281,30.058726,48,291,42568,75945,32,7012,3052,4836,0,1,26420,0
