STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,MAT_CENT
OH,OH0032,005,132B03,PIONEER BRANCH LIBRARY,106 BAUBICE,PIONEER,43554,9801,WILLIAMS,4197372833,BR,NO,1725,R_09,0,R_09,2010,00,00,00,-84.553301,41.6801,39,171,62834,37816,42,9501,4020,05,0
OH,OH0032,006,132B04,STRYKER BRANCH LIBRARY,304 S DEFIANCE,STRYKER,43557,9802,WILLIAMS,4196825081,BR,NO,2200,R_09,0,R_09,2010,00,00,00,-84.414354,41.50232,39,171,75140,37816,42,9505,3020,05,0
OH,OH0032,007,132B05,WEST UNITY BRANCH LIBRARY,109 S HIGH,WEST UNITY,43570,9747,WILLIAMS,4199245237,BR,NO,2542,R_09,0,R_09,2010,00,00,00,-84.434809,41.586,39,171,84308,37816,42,9504,2030,05,0
OH,OH0033,002,OH0033-002,BUCYRUS PUBLIC LIBRARY,200 E. MANSFIELD,BUCYRUS,44820,2381,CRAWFORD,4195627327,CE,NO,15709,R_09,0,R_09,2010,00,00,00,-82.974071,40.80869,39,033,10030,43403,32,9745,2007,05,0
OH,OH0034,002,OH0034-002,BURTON PUBLIC LIBRARY,14588 W. PARK ST.,BURTON,44021,9999,GEAUGA,2168344466,CE,NC,13657,R_09,0,R_09,2010,00,00,15,-81.16604,41.45614,39,055,00000,99060,41,3113,3008,14,X
OH,OH0035,002,OH0035-002,PUSKARICH PUBLIC LIBRARY,200 MARKET ST,CADIZ,43907,1185,HARRISON,7409422623,CE,NO,10546,R_09,0,R_09,2010,00,00,00,-80.995699,40.2719,39,067,10800,15268,32,9760,4001,18,0
OH,OH0035,003,135B01,CLARK MEMORIAL BRANCH LIBRARY,102 W. MAIN ST.,FREEPORT,43973,9999,HARRISON,7406583855,BR,NO,1895,R_09,0,R_09,2010,00,00,00,-81.266979,40.21011,39,067,28798,15268,42,9758,2088,18,0
OH,OH0035,004,OH0035-004,SCIO BRANCH,331 W. MAIN ST.,SCIO,43988,9999,HARRISON,7409456811,BR,NO,6400,R_09,0,R_09,2010,00,00,00,-81.087194,40.39901,39,067,70814,15268,42,9757,1046,18,0
OH,OH0036,002,OH0036-002,CALDWELL PUBLIC LIBRARY,COURT HOUSE,CALDWELL,43724,1298,NOBLE,6147324506,CE,NO,7985,R_09,0,R_09,2010,00,00,00,-81.516856,39.748,39,121,10940,14311,32,9684,3037,06,4
OH,OH0036,003,OH0036-003,CALDWELL PUBLIC LIBRARY,517 SPRUCE ST.,CALDWELL,43724,1298,NOBLE,7407324506,BS,NO,-3,U_09,1,R_09,2010,00,00,00,-81.517103,39.748604,39,121,10940,14311,32,9684,3037,06,0
OH,OH0037,002,OH0037-002,GUERNSEY COUNTY DISTRICT PUBLIC LIBRARY,800 STEUBENVILLE AVE.,CAMBRIDGE,43725,2385,GUERNSEY,7404325946,CE,NO,22722,R_09,0,R_09,2010,00,00,00,-81.589675,40.02609,39,059,10996,40054,33,9776,2010,18,0
OH,OH0037,003,137B01,BYESVILLE BRANCH LIBRARY,100 GLASS AVENUE,BYESVILLE,43723,1097,GUERNSEY,7406852236,BR,NO,4256,R_09,0,R_09,2010,00,00,00,-81.540297,39.9713,39,059,10716,40054,33,9779,1065,18,0
OH,OH0037,004,137BK,GUERNSEY COUNTY DISTRICT PUBLIC LIBRARY,800 STEUBENVILLE AVE.,CAMBRIDGE,43725,2385,GUERNSEY,7404325946,BS,NC,-3,U_09,1,R_09,2010,00,00,00,-81.589675,40.026095,39,059,10996,40054,33,9776,2010,18,0
OH,OH0037,005,137B02,CROSSROADS BRANCH LIBRARY,63500 BYESVILLE RD,CAMBRIDGE,43725,8590,GUERNSEY,7404327536,BR,NO,18000,R_09,0,R_09,2010,00,00,00,-81.581531,40.04708,39,059,10996,40054,33,9774,1050,18,2
OH,OH0038,002,OH0038-002,CANAL FULTON PUBLIC LIBRARY,154 MARKET ST. NE,CANAL FULTON,44614,1196,STARK,2168544148,CE,NC,6580,R_09,0,R_09,2010,00,00,00,-81.597783,40.89068,39,151,11304,379466,21,7112.009766,2041,16,0
OH,OH0039,002,OH0039-002,STARK COUNTY DISTRICT LIBRARY,715 MARKET AVE.,CANTON,44702,1080,STARK,3304520665,CE,CC,68720,R_09,0,R_09,2010,00,00,00,-81.373229,40.80296,39,151,12000,379466,13,7001,5050,16,4
OH,OH0039,003,139B01,COMMUNITY CENTER BRANCH LIBRARY,1400 SHERRICK RD. S.E.,CANTON,44707,3533,STARK,3304538042,BR,CC,1809,R_09,0,R_09,2010,00,00,00,-81.363563,40.78501,39,151,12000,379466,13,7023,2060,16,0
OH,OH0039,004,139B02,DEHOFF MEMORIAL BRANCH LIBRARY,216 HARTFORD AVE. S.E.,CANTON,44707,3192,STARK,3304529014,BR,CC,4550,R_09,0,R_09,2010,00,00,00,-81.354152,40.79336,39,151,12000,379466,13,7021,1010,16,0
OH,OH0039,005,139B03,EAST CANTON BRANCH LIBRARY,224 N WOOD ST,E. CANTON,44730,1107,STARK,3304881501,BR,NO,3016,R_09,0,R_09,2010,00,00,00,-81.282581,40.78871,39,151,23324,379466,21,7131,1010,16,0
OH,OH0039,006,139B04,LAKE COMMUNITY,11955 MARKET AVE N,UNIONTOWN,44685,2519,STARK,3308779975,BR,NC,7900,R_09,0,R_09,2010,00,00,00,-81.359177,40.95837,39,151,00000,379466,21,7111.02002,2000,16,0
OH,OH0039,007,139B05,MADGE YOUTZ BRANCH LIBRARY,2921 MAHONING RD NE,CANTON,44705,1821,STARK,3304522618,BR,CC,5000,R_09,0,R_09,2010,00,00,00,-81.33458,40.81522,39,151,12000,379466,13,7002,5050,16,0
OH,OH0039,008,139B06,NORTH BRANCH LIBRARY,189 25TH ST. N.W.,CANTON,44709,3921,STARK,3304564356,BR,CC,10900,R_09,0,R_09,2010,00,00,00,-81.369619,40.8237,39,151,12000,379466,13,7007,2000,16,0
OH,OH0039,009,139B07,PERRY HEIGHTS BRANCH LIBRARY,4030 LINCOLN WAY E,MASSILLON,44646,3444,STARK,3304778482,BR,NC,3000,R_09,0,R_09,2010,00,00,00,-81.457562,40.79341,39,151,62134,379466,21,7134.02002,1008,16,0
OH,OH0039,010,139B08,SANDY VALLEY BRANCH LIBRARY,9754 CLEVELAND AVE SE,MAGNOLIA,44643,9724,STARK,3308663366,BR,NC,5132,R_09,0,R_09,2010,00,00,00,-81.349553,40.6635,39,151,00000,379466,41,7149.009766,1029,16,0
OH,OH0039,011,139BK,STARK COUNTY DISTRICT LIBRARY,715 MARKET AVE.,CANTON,44702,1080,STARK,3304520665,BS,CC,-3,U_09,4,R_09,2010,00,00,00,-81.373216,40.803018,39,151,12000,379466,13,7001,5050,16,4
OH,OH0039,012,139B12,JACKSON TOWNSHIP BRANCH LIBRARY,7487 FULTON DR. NW,MASSILLON,44646,9393,STARK,3308331010,BR,CC,15200,R_09,0,R_09,2010,00,00,00,-81.488837,40.86081,39,151,00000,379466,21,7113.120117,2015,16,0
OH,OH0039,013,139B10,PLAIN COMMUNITY,1803 SCHNEIDER ST NE,CANTON,44721,3349,STARK,7404943399,BR,NC,18175,R_09,0,R_09,2010,00,00,00,-81.346413,40.867,39,151,00000,379466,21,7122.02002,1017,16,0
OH,OH0040,002,OH0040-002,CARDINGTON-LINCOLN PUBLIC LIBRARY,128 E. MAIN ST.,CARDINGTON,43315,1116,MORROW,4198648181,CE,NO,7000,R_09,0,R_09,2010,00,00,00,-82.893403,40.50048,39,117,12084,34642,42,9853,1047,04,0
OH,OH0041,002,OH0041-002,DORCAS CAREY PUBLIC LIBRARY,236 E. FINDLAY ST.,CAREY,43316,1250,WYANDOT,4193967921,CE,NO,6400,R_09,0,R_09,2010,00,00,00,-83.379108,40.95195,39,175,12112,22394,33,9881,2055,04,0
OH,OH0042,002,OH0042-002,CARROLL COUNTY DISTRICT LIBRARY,70 N. LISBON ST.,CARROLLTON,44615,1326,CARROLL,3306272613,CE,NC,17482,R_09,0,R_09,2010,00,00,00,-81.085604,40.57339,39,019,12280,28539,32,7205,3012,18,0
OH,OH0042,003,142B01,MALVERN BRANCH LIBRARY,710 E. PORTER ST.,MALVERN,44644,9459,CARROLL,3308630636,BR,NC,3300,R_09,0,R_09,2010,00,00,00,-81.172378,40.68872,39,019,46998,28539,31,7203,2026,18,0
OH,OH0042,004,142BK,CARROLL COUNTY DISTRICT LIBRARY,70 N. LISBON ST.,CARROLLTON,44615,1326,CARROLL,3306272613,BS,NC,-3,U_09,1,R_09,2010,00,00,00,-81.085604,40.573393,39,019,12280,28539,32,7205,3012,18,0
OH,OH0043,002,OH0043-002,MERCER COUNTY DIST. PUBLIC LIBRARY,303 N. MAIN ST.,CELINA,45822,1698,MERCER,4195864442,CE,NO,-1,U_09,0,R_09,2010,00,00,00,-84.570827,40.55101,39,107,12868,40666,32,9674,1028,08,0
OH,OH0043,003,143B01,MARION BRANCH LIBRARY,5 E FRANKLIN,CHICKASAW,45826,9556,MERCER,4199254966,BR,NO,8895,R_09,0,R_09,2010,00,00,00,-84.493108,40.43689,39,107,14156,40666,42,9679,1059,08,0
OH,OH0043,004,143B02,MENDON BRANCH LIBRARY,105 W MARKET,MENDON,45862,9701,MERCER,4197956472,BR,NO,1200,R_09,0,R_09,2010,00,00,00,-84.520246,40.67333,39,107,49042,40666,42,9672,2012,05,0
OH,OH0043,005,143B03,ST. HENRY BRANCH LIBRARY,200 E MAIN ST,ST. HENRY,45883,9701,MERCER,4196783128,BR,NO,8000,R_09,0,R_09,2010,00,00,00,-84.634871,40.41771,39,107,69540,40666,42,9679,3013,08,0
OH,OH0044,002,OH0044-002,CENTERBURG PUBLIC LIBRARY,49 E. MAIN ST.,CENTERBURG,43011,9719,KNOX,6146256538,CE,NO,2497,R_09,0,R_09,2010,00,00,00,-82.695038,40.30528,39,083,13036,59637,42,9877,4005,18,0
OH,OH0045,002,OH0045-002,WOODBOURNE BRANCH,6060 FAR HILLS AVE.,CENTERVILLE,45459,1924,MONTGOMERY,9374357375,CE,NC,19800,R_09,0,R_09,2010,00,00,00,-84.1574,39.6572,39,113,13190,532562,21,402.019989,3004,03,0
OH,OH0045,003,145B01,CENTERVILLE  LIBRARY,111 W SPRING VALLEY RD,CENTERVILLE,45458,6217,MONTGOMERY,5134338091,BR,NC,31600,R_09,0,R_09,2010,00,00,00,-84.162744,39.61358,39,113,13190,532562,21,404.019989,1059,03,0
OH,OH0046,003,146C,CHARDON LIBRARY,110 E. PARK ST.,CHARDON,44024,1213,GEAUGA,4402857601,BR,NC,17000,R_09,0,R_09,2010,00,00,00,-81.202821,41.581,39,055,13554,99060,31,3122.01001,1011,14,0
OH,OH0046,004,146B01,BAINBRIDGE LIBRARY,17222 SNYDER RD.,CHAGRIN FALLS,44022,5314,GEAUGA,4405435611,BR,NC,10023,R_09,0,R_09,2010,00,00,00,-81.307931,41.40158,39,055,00000,99060,41,3118,1012,14,0
OH,OH0046,005,146B02,GEAUGA WEST LIBRARY,13455 CHILLICOTHE RD.,CHESTERLAND,44026,3532,GEAUGA,4407294250,BR,NC,23000,R_09,0,R_09,2010,00,00,00,-81.339464,41.50167,39,055,00000,99060,21,3107,9020,14,0
OH,OH0046,006,146B03,MIDDLEFIELD LIBRARY,16167 E. HIGH ST.,MIDDLEFIELD,44062,9263,GEAUGA,4406321961,BR,NC,22000,R_09,0,R_09,2010,00,00,00,-81.065093,41.46148,39,055,49700,99060,32,3123,4000,14,0
OH,OH0046,007,146B04,THOMPSON LIBRARY STATION,16700 THOMPSON RD.,THOMPSON,44806,9751,GEAUGA,4402983831,BR,NC,1825,R_09,0,R_09,2010,00,00,00,-81.04712,41.68999,39,055,00000,99060,41,3101,1004,14,0
OH,OH0046,008,146BK,GEAUGA COUNTY PUBLIC LIBRARY,121 SOUTH ST.,CHARDON,44024,1336,GEAUGA,4402866811,BS,NC,-3,U_09,1,R_09,2010,00,00,00,-81.20344,41.57975,39,055,13554,99060,31,3122.01001,3008,14,0
OH,OH0046,009,146B06,NEWBURY STATION,14775 AUBURN RD.,NEWBURY,44065,9722,GEAUGA,4405647552,BR,NO,2159,R_09,0,R_09,2010,00,00,00,-81.244201,41.46557,39,055,00000,99060,41,3114,2000,14,0
OH,OH0047,002,OH0047-002,SELOVER PUBLIC LIBRARY,31 STATE ROUTE 95,CHESTERVILLE,43317,0025,MORROW,4197683431,CE,NO,2208,R_09,0,R_09,2010,00,00,00,-82.68279,40.47982,39,117,14114,34642,42,9854,3044,04,X
OH,OH0048,002,OH0048-002,CHILLICOTHE AND ROSS COUNTY PUBLIC LIBRARY,140-146 PAINT ST.,CHILLICOTHE,45601,3214,ROSS,7407024145,CE,NO,23683,R_09,0,R_09,2010,00,00,00,-82.981736,39.3316,39,141,14184,75972,32,9563,3011,18,4
OH,OH0048,003,148B01,PAXTON TOWNSHIP BRANCH LIBRARY,204 N QUARRY ST,BAINBRIDGE,45612,0546,ROSS,7407024185,BR,NO,768,R_09,0,R_09,2010,00,00,00,-83.270421,39.22859,39,141,03604,75972,42,9569,4009,18,0
OH,OH0048,004,148B02,HOWARD S. YOUNG BRANCH LIBRARY,167 W. SPRINGFIELD ST.,FRANKFORT,45628,9999,ROSS,7407024175,BR,NO,734,R_09,0,R_09,2010,00,00,00,-83.185148,39.40408,39,141,28182,75972,42,9558,1011,07,0
OH,OH0048,005,148B03,KINGSTON BRANCH LIBRARY,17 MAIN ST,KINGSTON,45644,9802,ROSS,7407024180,BR,NO,1064,R_09,0,R_09,2010,00,00,00,-82.871278,39.4385,39,141,00000,75972,42,9555,3012,18,X
OH,OH0048,006,148B04,RICHMOND DALE BRANCH LIBRARY,770 MAIN ST,RICHMOND DALE,45673,0129,ROSS,7407024190,BR,NO,1260,R_09,0,R_09,2010,00,00,00,-82.818209,39.20268,39,141,00000,75972,42,9567,3044,18,0
OH,OH0048,007,148B05,SOUTH SALEM BRANCH LIBRARY,4297 BROADWAY ST,SOUTH SALEM,45681,9801,ROSS,9379812400,BR,NO,1500,R_09,0,R_09,2010,00,00,00,-83.310889,39.33486,39,141,73698,75972,42,9557,2043,18,0
OH,OH0048,008,148B06,NORTHSIDE BRANCH,550 BUCKEYE ST,CHILLICOTHE,45601,9999,ROSS,7407024100,BR,NO,10400,R_09,0,R_09,2010,00,00,00,-82.998042,39.34756,39,141,14184,75972,32,9560,3000,18,0
OH,OH0049,002,OH0049-002,"CINCINNATI AND HAMILTON COUNTY, PL OF",O800 VINE ST.--LIBRARY SQUARE,CINCINNATI,45202,2009,HAMILTON,5133696000,CE,CC,544202,R_09,0,R_09,2010,00,00,00,-84.513841,39.10465,39,061,15000,855062,11,7,5005,02,0
OH,OH0049,003,149B01,ANDERSON BRANCH LIBRARY,7450 STATE RD.,CINCINNATI,45230,2159,HAMILTON,5133696030,BR,CC,16650,R_09,0,R_09,2010,00,00,00,-84.352522,39.08464,39,061,72252,855062,21,250.0099945,1007,02,0
OH,OH0049,004,149B02,AVONDALE BRANCH LIBRARY,3656 READING RD.,CINCINNATI,45229,2116,HAMILTON,5133694440,BR,CC,11800,R_09,0,R_09,2010,00,00,00,-84.48745,39.15006,39,061,15000,855062,11,66,1003,01,0
OH,OH0049,006,149B04,WYOMING BRANCH,500 SPRINGFIELD PK.,WYOMING,45215,4297,HAMILTON,5133696014,BR,NC,7775,R_09,0,R_09,2010,00,00,00,-84.472677,39.22737,39,061,86730,855062,21,226.0200043,2014,01,0
OH,OH0049,008,149B06,CHEVIOT BRANCH LIBRARY,3711 ROBB AVE,CHEVIOT,45211,4511,HAMILTON,5133696015,BR,NC,7250,R_09,0,R_09,2010,00,00,00,-84.619631,39.15513,39,061,14128,855062,21,209.0099945,2001,01,0
OH,OH0049,009,149B07,CLIFTON BRANCH LIBRARY,351 LUDLOW AVE.,CINCINNATI,45220,2018,HAMILTON,5133694447,BR,CC,1680,R_09,0,R_09,2010,00,00,00,-84.52125,39.14375,39,061,15000,855062,11,72,1000,01,0
OH,OH0049,010,149B08,NORTHSIDE BRANCH LIBRARY,4219 HAMILTON AVE.,CINCINNATI,45223,2033,HAMILTON,5133694449,BR,CC,8220,R_09,0,R_09,2010,00,00,00,-84.540222,39.16382,39,061,15000,855062,11,78,1009,01,0
OH,OH0049,011,149B09,DEER PARK BRANCH LIBRARY,3970 E. GALBRAITH RD.,DEER PARK,45236,2322,HAMILTON,5133694450,BR,NC,4105,R_09,0,R_09,2010,00,00,00,-84.402487,39.20871,39,061,22008,855062,21,237.0099945,3000,02,0
OH,OH0049,012,149B10,DELHI HILLS BRANCH LIBRARY,5095 FOLEY RD.,CINCINNATI,45238,4805,HAMILTON,5133696019,BR,CC,15150,R_09,0,R_09,2010,00,00,00,-84.610963,39.104,39,061,00000,855062,21,214.0099945,2000,01,0
OH,OH0049,013,149B11,ELMWOOD PLACE BRANCH LIBRARY,6120 VINE ST.,CINCINNATI,45216,2109,HAMILTON,5133694452,BR,CC,1596,R_09,0,R_09,2010,00,00,00,-84.488215,39.1868,39,061,25186,855062,21,257,2015,01,0
OH,OH0049,014,149B12,GREEN TOWNSHIP REGIONAL BRANCH,6525 BRIDGETOWN RD.,CINCINNATI,45248,2936,HAMILTON,5133696095,BR,CC,15714,R_09,0,R_09,2010,00,00,00,-84.662683,39.15289,39,061,46162,855062,21,211.0200043,1001,01,0
OH,OH0049,015,149B13,GREENHILLS BRANCH LIBRARY,7 ENDICOTT ST.,GREENHILLS,45218,1429,HAMILTON,5133694441,BR,NC,1615,R_09,0,R_09,2010,00,00,00,-84.521537,39.26803,39,061,32158,855062,21,220,3005,01,0
OH,OH0049,016,149B14,GROESBECK BRANCH LIBRARY,2994 GALBRAITH RD.,CINCINNATI,45237,1602,HAMILTON,5133694454,BR,CC,15000,R_09,0,R_09,2010,00,00,00,-84.428001,39.21026,39,061,01672,855062,21,233,3001,01,0
OH,OH0049,017,149B15,HARRISON BRANCH LIBRARY,300 GEORGE ST.,HARRISON,45202,2342,HAMILTON,5133694442,BR,NC,16000,R_09,0,R_09,2010,00,00,00,-84.809486,39.25925,39,061,33838,855062,21,261.0100098,4003,01,0
OH,OH0049,018,149B16,HYDE PARK BRANCH LIBRARY,2747 ERIE AVE.,CINCINNATI,45208,2288,HAMILTON,5133644456,BR,CC,8960,R_09,0,R_09,2010,00,00,00,-84.441433,39.13947,39,061,15000,855062,11,50,2005,02,0
OH,OH0049,019,149B17,LINCOLN PARK BRANCH LIBRARY,805 EZZARD CHARLES DR.,CINCINNATI,45203,1399,HAMILTON,5133696026,BR,CC,4850,R_09,0,R_09,2010,00,00,00,-84.528117,39.1093,39,061,15000,855062,11,2,1007,01,0
OH,OH0049,020,149B18,LOVELAND BRANCH LIBRARY,649 LOVELAND-MADEIRA RD.,LOVELAND,45140,2715,HAMILTON,5133694476,BR,NC,6000,R_09,0,R_09,2010,00,00,00,-84.269002,39.26386,39,061,45108,855062,21,243.0299988,5003,02,0
OH,OH0049,021,149B19,MADEIRA BRANCH LIBRARY,7200 MIAMI AVE.,MADEIRA,45243,2129,HAMILTON,5133696028,BR,NC,14112,R_09,0,R_09,2010,00,00,00,-84.362954,39.19136,39,061,46312,855062,21,241,2001,02,0
OH,OH0049,022,149B20,MADISONVILLE BRANCH LIBRARY,4830 WHETSEL AVE.,CINCINNATI,45227,2330,HAMILTON,5133696029,BR,CC,10330,R_09,0,R_09,2010,00,00,00,-84.39328,39.15884,39,061,15000,855062,11,55,1024,02,0
OH,OH0049,023,149B21,MARIEMONT BRANCH LIBRARY,3810 POCAHONTAS AVE,MARIEMONT,45227,3898,HAMILTON,5133694467,BR,NC,7320,R_09,0,R_09,2010,00,00,00,-84.368258,39.14478,39,061,47600,855062,21,244,3021,02,0
OH,OH0049,024,149B22,MIAMI TOWNSHIP BRANCH LIBRARY,8 N. MIAMI,CLEVES,45002,1017,HAMILTON,5133696050,BR,NC,2900,R_09,0,R_09,2010,00,00,00,-84.749173,39.16239,39,061,16028,855062,21,204.0099945,2007,01,0
OH,OH0049,025,149B23,MOUNT HEALTHY BRANCH LIBRARY,7608 HAMILTON AVE.,CINCINNATI,45231,3193,HAMILTON,5133694469,BR,CC,4400,R_09,0,R_09,2010,00,00,00,-84.548157,39.2326,39,061,52752,855062,21,217.0200043,3009,01,0
OH,OH0049,026,149B24,MOUNT WASHINGTON BRANCH LIBRARY,2049 BEECHMONT AVE.,CINCINNATI,45230,1687,HAMILTON,5133696033,BR,CC,6360,R_09,0,R_09,2010,00,00,00,-84.386808,39.09121,39,061,15000,855062,11,46.02000046,1013,02,0
OH,OH0049,028,149B26,CORRYVILLE BRANCH LIBRARY,2802 VINE ST.,CINCINNATI,45219,2021,HAMILTON,5133696034,BR,CC,10685,R_09,0,R_09,2010,00,00,00,-84.509318,39.13178,39,061,15000,855062,11,33,2003,01,0
OH,OH0049,029,149B27,COLLEGE HILL BRANCH LIBRARY,1400 W NORTH BEND RD.,CINCINNATI,45224,2504,HAMILTON,5133696036,BR,CC,8100,R_09,0,R_09,2010,00,00,00,-84.542119,39.20269,39,061,15000,855062,11,82.01000214,2001,01,0
OH,OH0049,030,149B28,NORWOOD BRANCH LIBRARY,4325 MONTGOMERY RD.,NORWOOD,45212,3103,HAMILTON,5133696037,BR,NC,12570,R_09,0,R_09,2010,00,00,00,-84.458943,39.1566,39,061,57386,855062,21,255,1015,01,0
OH,OH0049,031,149B29,OAKLEY BRANCH LIBRARY,4033 GILMORE AVE,CINCINNATI,45209,1701,HAMILTON,5133696038,BR,CC,7100,R_09,0,R_09,2010,00,00,00,-84.429832,39.1519,39,061,15000,855062,11,53,3002,02,0
OH,OH0049,032,149B30,COVEDALE BRANCH LIBRARY,4908 HEUWERTH AVE.,CINCINNATI,45238,3818,HAMILTON,5133694460,BR,CC,9410,R_09,0,R_09,2010,00,00,00,-84.60295,39.1227,39,061,15000,855062,11,107,2000,01,0
OH,OH0049,033,149B31,FOREST PARK BRANCH LIBRARY,655 WAYCROSS RD.,FOREST PARK,45240,3711,HAMILTON,5133694478,BR,NC,11110,R_09,0,R_09,2010,00,00,00,-84.499956,39.27495,39,061,27706,855062,21,215.0399933,5003,01,0
OH,OH0049,034,149B32,PLEASANT RIDGE BRANCH LIBRARY,6233 MONTGOMERY RD.,CINCINNATI,45213,1486,HAMILTON,5133694488,BR,CC,8590,R_09,0,R_09,2010,00,00,00,-84.424313,39.1837,39,061,15000,855062,11,57.00999832,1003,02,0
OH,OH0049,035,149B33,PRICE HILL BRANCH LIBRARY,3215 WARSAW AVE.,CINCINNATI,45205,1996,HAMILTON,5133694490,BR,CC,7190,R_09,0,R_09,2010,00,00,00,-84.563306,39.1099,39,061,15000,855062,11,93,3003,01,0
OH,OH0049,037,149B35,ST. BERNARD BRANCH LIBRARY,4803 TOWER AVE.,ST. BERNARD,45217,1311,HAMILTON,5133694462,BR,NC,2000,R_09,0,R_09,2010,00,00,00,-84.496079,39.16813,39,061,69470,855062,21,258,3005,01,4
OH,OH0049,038,149B36,SHARONVILLE BRANCH LIBRARY,11096 READING RD.,CINCINNATI,45241,1929,HAMILTON,5133696049,BR,CC,11000,R_09,0,R_09,2010,00,00,00,-84.41293,39.27006,39,061,71892,855062,21,230.0200043,3009,02,0
OH,OH0049,039,149B37,BLUE ASH BRANCH LIBRARY,4911 COOPER RD.,BLUE ASH,45242,6914,HAMILTON,5133696051,BR,NC,12280,R_09,0,R_09,2010,00,00,00,-84.374439,39.23032,39,061,07300,855062,21,235.2200012,5010,02,0
OH,OH0049,040,149B38,READING BRANCH LIBRARY,301 W. BENSON ST.,READING,45215,3101,HAMILTON,5133694465,BR,NC,1934,R_09,0,R_09,2010,00,00,00,-84.444905,39.2236,39,061,65732,855062,21,232.0099945,3004,01,0
OH,OH0049,041,149B39,WALNUT HILLS BRANCH LIBRARY,2533 KEMPER LANE,CINCINNATI,45206,2099,HAMILTON,5133696053,BR,CC,12120,R_09,0,R_09,2010,00,00,00,-84.487814,39.12676,39,061,15000,855062,11,37,2003,01,0
OH,OH0049,042,149B40,MONFORT HEIGHTS BRANCH LIBRARY,3825 W. FORK RD.,CINCINNATI,45247,7550,HAMILTON,5133694472,BR,CC,9525,R_09,0,R_09,2010,00,00,00,-84.609179,39.18932,39,061,00000,855062,21,208.1199951,1000,01,0
OH,OH0049,043,149B41,WESTWOOD BRANCH LIBRARY,3345 EPWORTH AVE.,CINCINNATI,45211,6707,HAMILTON,5133694474,BR,CC,9900,R_09,0,R_09,2010,00,00,00,-84.599992,39.14804,39,061,15000,855062,11,102.0199966,2006,01,0
OH,OH0049,044,149B42,SYMMES TOWNSHIP REGIONAL BRANCH LIBRARY,11850 E. ENYART RD.,LOVELAND,45140,8204,HAMILTON,5133696001,BR,CC,16650,R_09,0,R_09,2010,00,00,00,-84.310202,39.28458,39,061,00000,855062,21,243.2100067,2012,02,0
OH,OH0049,045,149B45,NORTH CENTRAL REGIONAL BRANCH,11109 HAMILTON AVE,CINCINNATI,45231,1325,HAMILTON,5133696068,BR,CC,14380,R_09,0,R_09,2010,00,00,00,-84.56439,39.28155,39,061,52780,855062,21,215.0899963,3004,01,0
OH,OH0049,046,149C,BOND HILL,1740 LANGDON FARM RD,CINCINNATI,45237,3817,HAMILTON,5133694445,BR,NO,12000,R_09,0,R_09,2010,00,00,00,-84.463869,39.18414,39,061,15000,855062,11,63,1001,01,0
OH,OH0050,002,OH0050-002,PICKAWAY CNTY DISTRICT PUBLIC LIBRARY,165 E. MAIN ST.,CIRCLEVILLE,43113,0727,PICKAWAY,6144771644,CE,NC,23426,R_09,0,R_09,2010,00,00,00,-82.943479,39.60138,39,129,15070,54734,32,201,1023,07,0
OH,OH0050,003,150BK,PICKAWAY CNTY DISTRICT PUBLIC LIBRARY,165 E. MAIN ST.,CIRCLEVILLE,43113,0727,PICKAWAY,6144771644,BS,NC,-3,U_09,2,R_09,2010,00,00,00,-82.943479,39.601384,39,129,15070,54734,32,201,1023,07,0
OH,OH0050,004,OH0050-004,FLOYD E. YOUNKIN BRANCH,51 LONG ST,ASHVILLE,43103,0103,PICKAWAY,7409838856,BR,NO,5000,R_09,0,R_09,2010,00,00,00,-82.953543,39.71422,39,129,02680,54734,31,212,3025,07,0
OH,OH0051,002,OH0051-002,CLEVELAND PUBLIC LIBRARY,325 SUPERIOR AVE.,CLEVELAND,44114,1271,CUYAHOGA,2166232800,CE,CC,324450,R_09,0,R_09,2010,00,00,00,-81.691786,41.5007,39,035,16000,1275709,11,1076,1013,11,0
OH,OH0051,003,151B01,ADDISON BRANCH,6901 SUPERIOR AVE.,CLEVELAND,44103,2635,CUYAHOGA,2166236906,BR,CC,7500,R_09,0,R_09,2010,00,00,00,-81.642235,41.51893,39,035,16000,1275709,11,1116,2003,11,0
OH,OH0051,004,151B02,BROADWAY BRANCH LIBRARY,5417 BROADWAY AVE.,CLEVELAND,44127,1508,CUYAHOGA,2166236913,BR,CC,1150,R_09,0,R_09,2010,00,00,00,-81.652015,41.46778,39,035,16000,1275709,11,1105,1026,11,0
OH,OH0051,005,151B03,BROOKLYN BRANCH LIBRARY,3706 PEARL RD.,CLEVELAND,44109,2792,CUYAHOGA,2166236920,BR,CC,5900,R_09,0,R_09,2010,00,00,00,-81.701354,41.45425,39,035,16000,1275709,11,1055,2005,10,0
